game_date,game_id,player,player_team,opponent_team,home_team,away_team,home_away,position,stat,target_actual
2026-07-15,401857069,Courtney Williams,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PRA,25.0
2026-07-15,401857069,Courtney Williams,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PTS,19.0
2026-07-15,401857069,Courtney Williams,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PTS,19.0
2026-07-15,401857069,Courtney Williams,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,RA,6.0
2026-07-15,401857069,Courtney Williams,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,RA,6.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PR,25.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PR,25.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PRA,26.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PRA,26.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PRA,26.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PTS,24.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,PTS,24.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,REB,1.0
2026-07-15,401857069,Kayla McBride,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,G,REB,1.0
2026-07-15,401857069,Natasha Howard,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,F,PTS,10.0
2026-07-15,401857069,Nia Coffey,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,F,3PM,2.0
2026-07-15,401857069,Nia Coffey,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,F,PA,10.0
2026-07-15,401857069,Nia Coffey,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,F,PR,13.0
2026-07-15,401857069,Nia Coffey,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,F,PTS,8.0
2026-07-15,401857069,Nia Coffey,Minnesota Lynx,Los Angeles Sparks,Minnesota Lynx,Los Angeles Sparks,HOME,F,REB,5.0
2026-07-15,401857069,Nneka Ogwumike,Los Angeles Sparks,Minnesota Lynx,Minnesota Lynx,Los Angeles Sparks,AWAY,F,PA,28.0
2026-07-15,401857069,Nneka Ogwumike,Los Angeles Sparks,Minnesota Lynx,Minnesota Lynx,Los Angeles Sparks,AWAY,F,PA,28.0
2026-07-15,401857069,Nneka Ogwumike,Los Angeles Sparks,Minnesota Lynx,Minnesota Lynx,Los Angeles Sparks,AWAY,F,PRA,40.0
2026-07-15,401857069,Nneka Ogwumike,Los Angeles Sparks,Minnesota Lynx,Minnesota Lynx,Los Angeles Sparks,AWAY,F,PTS,23.0
2026-07-15,401857069,Nneka Ogwumike,Los Angeles Sparks,Minnesota Lynx,Minnesota Lynx,Los Angeles Sparks,AWAY,F,PTS,23.0
2026-07-15,401857069,Rae Burrell,Los Angeles Sparks,Minnesota Lynx,Minnesota Lynx,Los Angeles Sparks,AWAY,G,3PM,2.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,3PM,2.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PA,16.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PA,16.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PR,22.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PR,22.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PRA,23.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PRA,23.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PTS,15.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,PTS,15.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,REB,7.0
2026-07-15,401857070,Aliyah Boston,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,C,REB,7.0
2026-07-15,401857070,Gabby Williams,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,F,AST,1.0
2026-07-15,401857070,Gabby Williams,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,F,AST,1.0
2026-07-15,401857070,Gabby Williams,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,F,RA,4.0
2026-07-15,401857070,Gabby Williams,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,F,RA,4.0
2026-07-15,401857070,Gabby Williams,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,F,REB,3.0
2026-07-15,401857070,Gabby Williams,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,F,REB,3.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,3PM,3.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,3PM,3.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,AST,4.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,AST,4.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,PA,24.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,PA,24.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,PA,24.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,PRA,25.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,PTS,20.0
2026-07-15,401857070,Kelsey Mitchell,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,PTS,20.0
2026-07-15,401857070,Sophie Cunningham,Indiana Fever,Golden State Valkyries,Indiana Fever,Golden State Valkyries,HOME,G,REB,2.0
2026-07-15,401857070,Veronica Burton,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,G,3PM,0.0
2026-07-15,401857070,Veronica Burton,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,G,3PM,0.0
2026-07-15,401857070,Veronica Burton,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,G,REB,5.0
2026-07-15,401857070,Veronica Burton,Golden State Valkyries,Indiana Fever,Indiana Fever,Golden State Valkyries,AWAY,G,REB,5.0
2026-07-16,401857071,Georgia Amoore,Washington Mystics,Portland Fire,Washington Mystics,Portland Fire,HOME,G,PA,5.0
2026-07-16,401857071,Sarah Ashlee Barker,Portland Fire,Washington Mystics,Washington Mystics,Portland Fire,AWAY,G,3PM,2.0
2026-07-16,401857071,Shakira Austin,Washington Mystics,Portland Fire,Washington Mystics,Portland Fire,HOME,C,AST,4.0
2026-07-16,401857071,Shakira Austin,Washington Mystics,Portland Fire,Washington Mystics,Portland Fire,HOME,C,PA,23.0
2026-07-16,401857071,Shakira Austin,Washington Mystics,Portland Fire,Washington Mystics,Portland Fire,HOME,C,PA,23.0
2026-07-16,401857071,Shakira Austin,Washington Mystics,Portland Fire,Washington Mystics,Portland Fire,HOME,C,PRA,32.0
2026-07-16,401857071,Shakira Austin,Washington Mystics,Portland Fire,Washington Mystics,Portland Fire,HOME,C,PRA,32.0
2026-07-16,401857071,Shakira Austin,Washington Mystics,Portland Fire,Washington Mystics,Portland Fire,HOME,C,PRA,32.0
2026-07-17,401857073,Caitlin Clark,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,3PM,6.0
2026-07-17,401857073,Caitlin Clark,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,3PM,6.0
2026-07-17,401857073,Caitlin Clark,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,AST,10.0
2026-07-17,401857073,Caitlin Clark,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,PA,55.0
2026-07-17,401857073,Caitlin Clark,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,PR,47.0
2026-07-17,401857073,Caitlin Clark,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,PRA,57.0
2026-07-17,401857073,Caitlin Clark,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,PTS,45.0
2026-07-17,401857073,Dominique Malonga,Seattle Storm,Indiana Fever,Indiana Fever,Seattle Storm,AWAY,C,PTS,28.0
2026-07-17,401857073,Dominique Malonga,Seattle Storm,Indiana Fever,Indiana Fever,Seattle Storm,AWAY,C,PTS,28.0
2026-07-17,401857073,Kelsey Mitchell,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,3PM,3.0
2026-07-17,401857073,Kelsey Mitchell,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,3PM,3.0
2026-07-17,401857073,Kelsey Mitchell,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,AST,0.0
2026-07-17,401857073,Kelsey Mitchell,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,AST,0.0
2026-07-17,401857073,Lexie Hull,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,G,REB,2.0
2026-07-17,401857073,Monique Billings,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,F,REB,5.0
2026-07-17,401857073,Monique Billings,Indiana Fever,Seattle Storm,Indiana Fever,Seattle Storm,HOME,F,REB,5.0
2026-07-17,401857073,Natisha Hiedeman,Seattle Storm,Indiana Fever,Indiana Fever,Seattle Storm,AWAY,G,AST,8.0
2026-07-17,401857073,Natisha Hiedeman,Seattle Storm,Indiana Fever,Indiana Fever,Seattle Storm,AWAY,G,AST,8.0
2026-07-17,401857074,Allisha Gray,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,REB,3.0
2026-07-17,401857074,Angel Reese,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,F,PTS,23.0
2026-07-17,401857074,Isabelle Harrison,Toronto Tempo,Atlanta Dream,Toronto Tempo,Atlanta Dream,HOME,F,AST,0.0
2026-07-17,401857074,Laura Juskaite,Toronto Tempo,Atlanta Dream,Toronto Tempo,Atlanta Dream,HOME,F,REB,4.0
2026-07-17,401857074,Naz Hillmon,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,F,3PM,4.0
2026-07-17,401857074,Nyara Sabally,Toronto Tempo,Atlanta Dream,Toronto Tempo,Atlanta Dream,HOME,F,REB,1.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PA,15.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PA,15.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PR,14.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PR,14.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PRA,19.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PRA,19.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PTS,10.0
2026-07-17,401857074,Rhyne Howard,Atlanta Dream,Toronto Tempo,Toronto Tempo,Atlanta Dream,AWAY,G,PTS,10.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PR,9.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PR,9.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PRA,10.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PRA,10.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PRA,10.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PTS,9.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PTS,9.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,RA,1.0
2026-07-17,401857075,Courtney Vandersloot,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,RA,1.0
2026-07-17,401857075,Dearica Hamby,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,RA,8.0
2026-07-17,401857075,Dearica Hamby,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,RA,8.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,PR,24.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,PR,24.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,PRA,27.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,PRA,27.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,PRA,27.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,PTS,13.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,RA,14.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,RA,14.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,REB,11.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,REB,11.0
2026-07-17,401857075,Kamilla Cardoso,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,C,REB,11.0
2026-07-17,401857075,Natasha Cloud,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PRA,30.0
2026-07-17,401857075,Natasha Cloud,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,RA,15.0
2026-07-17,401857075,Natasha Cloud,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,REB,6.0
2026-07-17,401857075,Natasha Cloud,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,REB,6.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,AST,4.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,PA,22.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,PA,22.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,PRA,34.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,PRA,34.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,PTS,18.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,PTS,18.0
2026-07-17,401857075,Nneka Ogwumike,Los Angeles Sparks,Chicago Sky,Chicago Sky,Los Angeles Sparks,AWAY,F,PTS,18.0
2026-07-17,401857075,Sydney Taylor,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,HOME,G,PA,21.0
2026-07-17,401857076,Charlisse Leger-Walker,Connecticut Sun,Phoenix Mercury,Phoenix Mercury,Connecticut Sun,AWAY,G,AST,7.0
2026-07-17,401857076,Charlisse Leger-Walker,Connecticut Sun,Phoenix Mercury,Phoenix Mercury,Connecticut Sun,AWAY,G,AST,7.0
2026-07-17,401857076,Charlisse Leger-Walker,Connecticut Sun,Phoenix Mercury,Phoenix Mercury,Connecticut Sun,AWAY,G,PR,8.0
2026-07-17,401857076,Charlisse Leger-Walker,Connecticut Sun,Phoenix Mercury,Phoenix Mercury,Connecticut Sun,AWAY,G,PR,8.0
2026-07-17,401857076,Charlisse Leger-Walker,Connecticut Sun,Phoenix Mercury,Phoenix Mercury,Connecticut Sun,AWAY,G,PRA,15.0
2026-07-17,401857076,Charlisse Leger-Walker,Connecticut Sun,Phoenix Mercury,Phoenix Mercury,Connecticut Sun,AWAY,G,PRA,15.0
2026-07-17,401857076,Kahleah Copper,Phoenix Mercury,Connecticut Sun,Phoenix Mercury,Connecticut Sun,HOME,G,AST,1.0
2026-07-17,401857076,Monique Akoa Makani,Phoenix Mercury,Connecticut Sun,Phoenix Mercury,Connecticut Sun,HOME,G,RA,6.0
2026-07-17,401857076,Monique Akoa Makani,Phoenix Mercury,Connecticut Sun,Phoenix Mercury,Connecticut Sun,HOME,G,RA,6.0
2026-07-17,401857076,Monique Akoa Makani,Phoenix Mercury,Connecticut Sun,Phoenix Mercury,Connecticut Sun,HOME,G,REB,2.0
2026-07-18,401857077,Caitlin Clark,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,3PM,2.0
2026-07-18,401857077,Caitlin Clark,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,AST,7.0
2026-07-18,401857077,Caitlin Clark,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,PA,24.0
2026-07-18,401857077,Caitlin Clark,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,PR,19.0
2026-07-18,401857077,Caitlin Clark,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,PRA,26.0
2026-07-18,401857077,Caitlin Clark,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,PRA,26.0
2026-07-18,401857077,Kelsey Mitchell,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,3PM,4.0
2026-07-18,401857077,Kelsey Mitchell,Indiana Fever,New York Liberty,Indiana Fever,New York Liberty,HOME,G,AST,1.0
2026-07-18,401857077,Sabrina Ionescu,New York Liberty,Indiana Fever,Indiana Fever,New York Liberty,AWAY,G,AST,4.0
2026-07-18,401857077,Sabrina Ionescu,New York Liberty,Indiana Fever,Indiana Fever,New York Liberty,AWAY,G,AST,4.0
2026-07-18,401857078,Courtney Williams,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,AST,7.0
2026-07-18,401857078,Courtney Williams,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PRA,24.0
2026-07-18,401857078,Courtney Williams,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PRA,24.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PA,24.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PA,24.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PR,27.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PR,27.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PRA,27.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PRA,27.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PRA,27.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PTS,24.0
2026-07-18,401857078,Kayla McBride,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PTS,24.0
2026-07-18,401857078,Natasha Howard,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,F,PTS,16.0
2026-07-18,401857078,Nia Coffey,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,F,PR,12.0
2026-07-18,401857078,Nia Coffey,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,F,PRA,13.0
2026-07-18,401857078,Nia Coffey,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,F,REB,3.0
2026-07-18,401857078,Olivia Miles,Minnesota Lynx,Portland Fire,Minnesota Lynx,Portland Fire,HOME,G,PTS,14.0
2026-07-18,401857078,Serah Williams,Portland Fire,Minnesota Lynx,Minnesota Lynx,Portland Fire,AWAY,C,REB,2.0
2026-07-18,401857079,Gabby Williams,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,F,AST,5.0
2026-07-18,401857079,Gabby Williams,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,F,REB,3.0
2026-07-18,401857079,Gabby Williams,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,F,REB,3.0
2026-07-18,401857079,Georgia Amoore,Washington Mystics,Golden State Valkyries,Golden State Valkyries,Washington Mystics,AWAY,G,PA,12.0
2026-07-18,401857079,Georgia Amoore,Washington Mystics,Golden State Valkyries,Golden State Valkyries,Washington Mystics,AWAY,G,PRA,15.0
2026-07-18,401857079,Georgia Amoore,Washington Mystics,Golden State Valkyries,Golden State Valkyries,Washington Mystics,AWAY,G,PRA,15.0
2026-07-18,401857079,Janelle Salaun,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,F,3PM,2.0
2026-07-18,401857079,Janelle Salaun,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,F,3PM,2.0
2026-07-18,401857079,Janelle Salaun,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,F,PTS,9.0
2026-07-18,401857079,Janelle Salaun,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,F,PTS,9.0
2026-07-18,401857079,Kaitlyn Chen,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,G,PTS,2.0
2026-07-18,401857079,Shakira Austin,Washington Mystics,Golden State Valkyries,Golden State Valkyries,Washington Mystics,AWAY,C,PR,34.0
2026-07-18,401857079,Shakira Austin,Washington Mystics,Golden State Valkyries,Golden State Valkyries,Washington Mystics,AWAY,C,PRA,35.0
2026-07-18,401857079,Shakira Austin,Washington Mystics,Golden State Valkyries,Golden State Valkyries,Washington Mystics,AWAY,C,PRA,35.0
2026-07-18,401857079,Veronica Burton,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,G,RA,16.0
2026-07-18,401857079,Veronica Burton,Golden State Valkyries,Washington Mystics,Golden State Valkyries,Washington Mystics,HOME,G,RA,16.0
2026-07-19,401857080,Ariel Atkins,Los Angeles Sparks,Dallas Wings,Dallas Wings,Los Angeles Sparks,AWAY,G,PR,11.0
2026-07-19,401857080,Ariel Atkins,Los Angeles Sparks,Dallas Wings,Dallas Wings,Los Angeles Sparks,AWAY,G,PRA,14.0
2026-07-19,401857080,Ariel Atkins,Los Angeles Sparks,Dallas Wings,Dallas Wings,Los Angeles Sparks,AWAY,G,PRA,14.0
2026-07-19,401857080,Ariel Atkins,Los Angeles Sparks,Dallas Wings,Dallas Wings,Los Angeles Sparks,AWAY,G,PTS,9.0
2026-07-19,401857080,Ariel Atkins,Los Angeles Sparks,Dallas Wings,Dallas Wings,Los Angeles Sparks,AWAY,G,PTS,9.0
2026-07-19,401857080,Azzi Fudd,Dallas Wings,Los Angeles Sparks,Dallas Wings,Los Angeles Sparks,HOME,G,PA,13.0
2026-07-19,401857080,Azzi Fudd,Dallas Wings,Los Angeles Sparks,Dallas Wings,Los Angeles Sparks,HOME,G,PR,15.0
2026-07-19,401857080,Azzi Fudd,Dallas Wings,Los Angeles Sparks,Dallas Wings,Los Angeles Sparks,HOME,G,PRA,17.0
2026-07-19,401857080,Azzi Fudd,Dallas Wings,Los Angeles Sparks,Dallas Wings,Los Angeles Sparks,HOME,G,PTS,11.0
2026-07-19,401857080,Azzi Fudd,Dallas Wings,Los Angeles Sparks,Dallas Wings,Los Angeles Sparks,HOME,G,PTS,11.0
2026-07-19,401857080,Azzi Fudd,Dallas Wings,Los Angeles Sparks,Dallas Wings,Los Angeles Sparks,HOME,G,REB,4.0
